"","value"
"25_06:486601",2.92922219937502
"26_01a:486602",4.50487426570877
"26_02:486603",3.98643898934429
"26_04:486604",4.81041908423037
"26_05:486605",3.4442033307953
"26_06:486606",3.68281782852446
"27_01:486607",3.93203791461669
"27_02:486608",4.56838323536311
"27_04:486609",4.15616808406372
"27_06:486610",5.27349213943162
"28_01:486611",3.30273857431809
"28_02:486612",3.8442214003633
"28_03:486613",3.60166153516999
"28_04:486614",2.75810562200378
"28_05:486615",3.81161388193177
"29_01:486616",4.49004876583729
"29_02a:486619",4.55503708694864
"29_03:486620",3.47261134623742
"29_04:486621",4.79367533437993
"29_05:486617",4.46151993894029
"29_06:486618",3.41156040086562
"30_01a:486622",4.06446308876414
"30_02a:486623",3.87900893363804
"30_03:486624",4.15665969836432
"30_05:486625",3.76459555613028
"30_06:486626",3.27492297928937
"31_01:486627",4.48494461822455
"31_02:486628",3.4976655368308
"31_03:486629",3.15742248099375
"31_04:486630",2.88433249642268
"31_05:486631",3.56405580545237
"31_06a:486632",4.18818492031379
"32_01:486633",3.52717400568323
"32_02:486634",3.01176152393822
"32_03a:486635",4.64398036195913
"32_04:486636",4.88451323128903
"33_01a:486637",6.24221961854044
"33_02:486638",4.70365867958802
"33_05:486639",3.91727641907804
"33_06:486640",4.64848473460759
"34_02:486641",3.26737308784018
"34_03:486642",4.77557222478558
"34_05:486643",4.28649150111684
"34_06:486644",4.16850270556196
"35_01:486645",3.41322313061509
"35_02:486646",4.7825336868748
"35_03:486647",4.49781987540426
"35_04:486648",4.91420296157819
"36_01:486649",4.32377852442902
"36_02:486650",2.38650425595418
"36_03:486651",3.18074097053633
"36_04:486652",4.29179897660666
"36_06:486654",3.04996016199787
"37_01:486655",3.79264152112347
"37_03:486656",3.43961364588655
"37_04:486657",5.64391547007036
"37_05:486659",3.13610917131772
"37_06:486660",4.73046988927323
"38_01:486661",3.09438106399654
"38_02:486662",4.76661527201676
"38_03:486663",4.14685458208754
"38_04:486664",3.66094429660698
"38_05:486665",5.12375397826735
"38_06:486666",4.91975593497995
"39_02:486667",5.06135733273682
"39_03:486668",3.70051178335457
"39_04:486669",3.64998834737091
"39_05a:486670",5.4224745554957
"39_06:486671",4.04916802321594
"4_04:486501",3.44918912744543
"4_05:486502",5.04461301097388
"40_01:486672",4.11153716461615
"40_03:486673",4.38135683542447
"40_04:486674",2.42450694246626
"40_06:486676",5.40459843370101
"41_01:486677",4.5962446144711
"41_02:486678",4.29118308334946
"41_05:486679",5.00626269694975
"41_06:486680",4.49442563325186
"42_01:486681",2.66142892288299
"42_02a:486682",4.11548843063856
"42_03:486683",2.75171148041311
"42_05a:486684",6.0384849986269
"42_06a:486685",4.57120538631858
"43_01:486686",3.64009413792122
"43_02:486687",4.66989362713158
"43_03:486688",3.39477263771971
"43_05:486689",3.62592573844658
"43_06:486690",4.33418920451759
"44_01:486691",3.990154437588
"44_02:486692",3.08964309593877
"44_03:486693",3.62485397809604
"44_04:486694",4.95318696877518
"44_05:486695",4.34204846907472
"45_01:486696",3.85677887137818
"45_02:486697",4.84007301540882
"45_03:486698",3.74867297869928
"45_06:486700",5.32619659710298
"46_02:486701",3.36975268703273
"46_03:486702",2.29988005485976
"46_04:486703",3.28805364885434
"46_05:486704",3.52760665801121
"46_06:486705",3.9360471425311
"47_02:486706",4.70067216563828
"47_03:486707",3.30335616636119
"47_04:486708",3.23697994729458
"47_05:486709",4.00900140690116
"48_01:486710",4.5435570949213
"48_02:486711",3.34357733806234
"48_03:486712",3.26966890766757
"48_04:486713",3.13290548953841
"48_05:486714",4.2196756922415
"48_06:486715",3.86213388752974
"49_01:486716",3.07480256998378
"49_02:486717",4.431653183094
"49_03:486718",3.78810650331924
"49_04:486719",3.32911673780452
"49_05a:486720",3.25386137647884
"49_06:486721",3.43530201833944
"5_01:486503",2.83038734875266
"5_02:486504",4.6399727842938
"5_03:486505",3.82829986263068
"5_04a:486506",4.92766810523868
"5_05:486508",2.78743570235508
"5_06:486509",4.96218009519956
"50_01:486722",4.23627530295153
"50_02:486723",3.89030702302717
"50_03:486724",4.82979469877304
"50_04:486725",3.67154450881731
"50_06:486726",3.97346893641271
"51_01:486727",4.49020252038699
"51_03:486728",4.27076576402914
"51_04a:486729",4.34668892886572
"51_05:486730",5.68081020310984
"51_06:486731",3.34313394658246
"52_03:486733",3.61613943593829
"52_06:486735",4.51234867295733
"53_01:486736",4.36634007544523
"53_02:486737",3.1797494990933
"53_03:486738",4.56234092174921
"53_04:486739",2.89262722071261
"53_06:486740",4.75765918582428
"54_01:486742",3.60694676111285
"54_02:486743",3.13141616084622
"54_04:486744",3.83048399216179
"54_05:486745",4.00803420171021
"55_01:486747",3.5883505495642
"55_02:486748",3.91508910544482
"55_04:486749",4.68579009198468
"55_05:486750",3.67933454398538
"55_06:486751",3.9115136873977
"56_01:486752",3.86714016752662
"56_03:486753",4.98259753115375
"56_04:486754",3.148481140056
"56_05:486755",4.71559150557209
"56_06:486756",3.65884558307422
"57_01:486757",4.07138297838276
"57_03a:486758",3.32192805100278
"57_04:486759",4.42892478309451
"57_05:486760",4.57654881922622
"57_06:486761",4.73326866534238
"58_01:486762",3.85815670010448
"58_03:486763",3.24423873393927
"58_04:486764",3.31658303777667
"58_05:486765",3.84770057863477
"58_06a:486766",4.17841360791746
"59_01:486767",3.66428174772629
"59_03:486768",3.59551286193601
"59_04:486769",3.11640684362226
"59_05:486770",4.3070210533124
"59_06:486771",4.7889186844059
"6_01:486510",3.40520442772457
"6_04:486513",4.1880934784072
"6_05a:486514",5.38228310614445
"60_01:486772",4.38850407460132
"60_02:486773",3.90894984099648
"60_04:486774",5.41355369254548
"60_05:486775",3.75658237856335
"60_06:486776",2.77676301286768
"61_01:486777",4.58350581661103
"61_02a:486778",6.88986086633793
"7_01a:486515",4.14432776488219
"7_02a:486516",6.55963111664783
"7_03:486517",3.88503768190981
"7_04:486518",3.1463557416072
"7_06:486520",3.32255120569331
"8_01:486521",5.03149672980645
"8_02:486522",4.70130183645758
"8_03:486523",3.05171327044851
"8_04:486524",3.12579891069281
"8_05:486525",3.18870482715033
"8_06:486526",4.3818870087682
"9_01:486527",3.50913423840077
"9_03a:486528",4.36618049375742
"9_04:486529",4.47890986548284
"9_05:486530",4.34578206142627
"9_06:486531",4.92744953219508
"B01:486779",3.83036507527619
"B07:486780",3.65386160360568
"B12:486781",3.55203891449862
"B25:486782",3.55329623201495
"B26:486783",3.79415989558323
"B28:486784",2.88436800567916
"B30:486785",3.68210591685155
"B46:486786",4.57622631416071
"B50:486787",4.02882683228158
"D93:486788",3.3724892477941
